image,track_id,center_y,center_x,center_y_norm,center_x_norm,radius_px,diameter_px,area_px2,perimeter_px,accumulator_score,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,touches_border,mean_intensity_inside,std_intensity_inside,median_intensity_inside,min_intensity_inside,max_intensity_inside,integrated_intensity_inside,mean_intensity_annulus_bg,std_intensity_annulus_bg,local_contrast_inside_minus_bg,local_snr,edge_support_ratio,mean_gradient_on_boundary,image_height,image_width,nearest_neighbor_distance_px,overlap_count,max_overlap_ratio,isolated_track
10.bmp,66,517.0,210.0,0.5391032325338895,0.1641907740422205,8.0,16.0,201.06192982974676,50.26548245743669,0.5416666666666665,202.0,218.0,509.0,525.0,False,132.2233502538071,80.49044375566531,119.0,25.0,255.0,26048.0,184.44444444444446,94.40401095266354,-52.22109419063736,-0.5531660536841144,0.24358974358974358,0.21638431232340793,960,1280,122.18837915284743,0,0.0,True
10.bmp,67,472.0,1054.0,0.4921793534932221,0.8240813135261923,7.0,14.0,153.93804002589985,43.982297150257104,0.5416666666666665,1047.0,1061.0,465.0,479.0,False,127.47651006711409,40.223467038186136,135.0,44.0,203.0,18994.0,150.03333333333333,70.07756813385832,-22.55682326621924,-0.321883647890465,0.3203125,0.18617388248516534,960,1280,29.5296461204668,0,0.0,True
10.bmp,68,400.0,557.0,0.4171011470281543,0.4354964816262705,7.0,14.0,153.93804002589985,43.982297150257104,0.5416666666666665,550.0,564.0,393.0,407.0,False,114.48322147651007,55.79656288599276,104.0,33.0,236.0,17058.0,176.45,92.2766537827057,-61.96677852348992,-0.6715325706262546,0.2890625,0.24555162865453128,960,1280,46.61544808322666,0,0.0,True
10.bmp,69,329.0,1110.0,0.34306569343065696,0.8678655199374511,7.0,14.0,153.93804002589985,43.982297150257104,0.5416666666666665,1103.0,1117.0,322.0,336.0,False,162.53020134228188,49.159179476523995,169.0,67.0,254.0,24217.0,204.06666666666666,65.66866325221896,-41.53646532438478,-0.6325157733887726,0.3125,0.15914171333190508,960,1280,9.055385138137417,1,0.35318677584732733,False
10.bmp,70,486.0,980.0,0.5067778936392076,0.766223612197029,7.0,14.0,153.93804002589985,43.982297150257104,0.5416666666666665,973.0,987.0,479.0,493.0,False,220.2214765100671,25.77362619454025,219.0,158.0,255.0,32813.0,232.7722222222222,42.53035916398172,-12.550745712155106,-0.2951008634505921,0.3671875,0.09043813586353652,960,1280,35.35533905932738,0,0.0,True
10.bmp,71,244.0,1119.0,0.25443169968717416,0.8749022673964034,11.0,22.0,380.132711084365,69.11503837897544,0.5277777777777778,1108.0,1130.0,233.0,255.0,False,171.3129973474801,74.4325494654615,186.0,46.0,255.0,64585.0,195.92380952380952,62.26295164375273,-24.610812176329432,-0.39527217272229026,0.2857142857142857,0.1724945235008241,960,1280,23.021728866442675,0,0.0,True
10.bmp,72,148.0,1171.0,0.1543274244004171,0.9155590304925724,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1165.0,1177.0,142.0,154.0,False,161.55752212389382,47.03847757550399,146.0,92.0,255.0,18256.0,215.4318181818182,42.1018233935046,-53.87429605792437,-1.2796190690932099,0.2777777777777778,0.1409220674074242,960,1280,26.40075756488817,0,0.0,True
10.bmp,73,243.0,214.0,0.2533889468196038,0.1673182173573104,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,208.0,220.0,237.0,249.0,False,131.15929203539824,24.387566239979865,134.0,81.0,181.0,14821.0,94.50757575757575,55.23935468707307,36.65171627782249,0.6635073216450686,0.2777777777777778,0.07573590471281584,960,1280,99.00505037623081,0,0.0,True
10.bmp,74,34.0,406.0,0.035453597497393116,0.3174354964816263,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,400.0,412.0,28.0,40.0,False,65.50442477876106,31.8347847525995,67.0,16.0,121.0,7402.0,45.15909090909091,24.790892005861366,20.345333869670156,0.8206777660464595,0.3333333333333333,0.08652798628078548,960,1280,175.55910685578235,0,0.0,True
10.bmp,75,284.0,1141.0,0.2961418143899896,0.8921032056293979,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1135.0,1147.0,278.0,290.0,False,117.26548672566372,63.20706492648986,101.0,36.0,255.0,13251.0,197.4469696969697,61.91150996846095,-80.18148297130597,-1.2950981653032019,0.2962962962962963,0.20786444481587985,960,1280,26.0,0,0.0,True
10.bmp,76,552.0,909.0,0.5755995828988529,0.7107114933541829,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,903.0,915.0,546.0,558.0,False,186.67256637168143,38.97706211722277,177.0,119.0,255.0,21094.0,240.2348484848485,30.217359010726003,-53.56228211316707,-1.7725666261618942,0.35185185185185186,0.15114658769441233,960,1280,44.64302857109943,0,0.0,True
10.bmp,77,257.0,1100.0,0.26798748696558916,0.8600469116497264,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1094.0,1106.0,251.0,263.0,False,98.60176991150442,41.40914776943987,89.0,42.0,255.0,11142.0,196.75757575757575,65.2338591683938,-98.15580584607133,-1.50467574810639,0.28703703703703703,0.24554504096055427,960,1280,14.560219778561036,0,0.0,True
10.bmp,78,120.0,1233.0,0.1251303441084463,0.9640344018764659,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1227.0,1239.0,114.0,126.0,False,216.3716814159292,30.50379192742439,221.0,151.0,255.0,24450.0,210.6818181818182,44.254655324681224,5.689863234111016,0.12857095354977488,0.3425925925925926,0.10352841964290797,960,1280,15.297058540778355,0,0.0,True
10.bmp,79,331.0,1090.0,0.34515119916579773,0.8522283033620016,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1084.0,1096.0,325.0,337.0,False,190.61061946902655,36.147053057600715,194.0,104.0,253.0,21539.0,175.96212121212122,75.39375479552086,14.648498256905327,0.19429325806406714,0.25,0.14435807905570172,960,1280,20.09975124224178,0,0.0,True
10.bmp,80,382.0,1075.0,0.3983315954118874,0.8405003909304144,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1069.0,1081.0,376.0,388.0,False,151.00884955752213,13.97817234892692,151.0,107.0,213.0,17064.0,167.67424242424244,43.205200341478466,-16.66539286672031,-0.38572654992923566,0.25,0.07460119794378839,960,1280,12.041594578792296,0,0.0,True
10.bmp,81,458.0,1028.0,0.47758081334723673,0.8037529319781079,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1022.0,1034.0,452.0,464.0,False,92.27433628318585,41.13677763409528,91.0,35.0,183.0,10427.0,105.63636363636364,67.28211441468076,-13.362027353177794,-0.19859701897629484,0.3148148148148148,0.1509308726615791,960,1280,20.248456731316587,0,0.0,True
10.bmp,82,383.0,1087.0,0.3993743482794578,0.8498827208756842,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1081.0,1093.0,377.0,389.0,False,228.52212389380531,34.38797313558958,246.0,123.0,255.0,25823.0,123.14393939393939,52.21301541206531,105.37818449986592,2.018235944969255,0.3333333333333333,0.18024132353843103,960,1280,12.041594578792296,0,0.0,True
10.bmp,83,190.0,1177.0,0.1981230448383733,0.9202501954652071,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1171.0,1183.0,184.0,196.0,False,101.85840707964601,26.05231878886722,98.0,57.0,172.0,11510.0,193.92424242424244,34.95074916007268,-92.06583534459642,-2.6341591398495314,0.3333333333333333,0.17057477324203013,960,1280,11.180339887498949,1,0.06830500937508759,False
10.bmp,84,183.0,1233.0,0.1908237747653806,0.9640344018764659,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1227.0,1239.0,177.0,189.0,False,123.16814159292035,42.09111537951276,118.0,59.0,244.0,13918.0,185.92424242424244,43.147846818029514,-62.75610083132209,-1.454443395425649,0.37037037037037035,0.16393227657995707,960,1280,26.627053911388696,0,0.0,True
10.bmp,85,231.0,1146.0,0.24087591240875914,0.8960125097732604,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1140.0,1152.0,225.0,237.0,False,189.46902654867256,60.496627682865885,207.0,65.0,255.0,21410.0,184.21969696969697,56.40979852476999,5.2493295789755905,0.09305705243159972,0.3425925925925926,0.15107881957790334,960,1280,11.180339887498949,1,0.06830500937508759,False
10.bmp,86,311.0,1128.0,0.32429614181439,0.8819390148553558,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1122.0,1134.0,305.0,317.0,False,201.38938053097345,32.846770460804116,203.0,129.0,255.0,22757.0,167.6590909090909,69.5817406327018,33.73028962188255,0.48475777287510996,0.3148148148148148,0.16804650045309952,960,1280,19.235384061671343,0,0.0,True
10.bmp,87,295.0,1260.0,0.30761209593326383,0.9851446442533229,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1254.0,1266.0,289.0,301.0,False,149.4070796460177,47.65132154991961,153.0,45.0,220.0,16883.0,94.24242424242425,53.871497103604376,55.16465540359346,1.02400449903037,0.2777777777777778,0.1754256208819626,960,1280,42.638011210655684,0,0.0,True
10.bmp,88,537.0,1009.0,0.5599582898852972,0.7888975762314308,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1003.0,1015.0,531.0,543.0,False,147.18584070796462,55.28198808467451,138.0,55.0,255.0,16632.0,144.3409090909091,66.25373969381637,2.844931617055522,0.04293994014832953,0.3148148148148148,0.1910010640053862,960,1280,18.788294228055936,0,0.0,True
10.bmp,89,720.0,1089.0,0.7507820646506778,0.8514464425332291,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1083.0,1095.0,714.0,726.0,False,169.16814159292036,21.188535326673385,171.0,113.0,209.0,19116.0,148.83333333333334,51.093966711769745,20.33480825958702,0.39798844302496483,0.26851851851851855,0.06440282366385579,960,1280,81.02468759581859,0,0.0,True
10.bmp,90,791.0,1239.0,0.8248175182481752,0.9687255668491008,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1233.0,1245.0,785.0,797.0,False,160.8230088495575,28.247712755240496,171.0,92.0,209.0,18173.0,207.52272727272728,53.205215327226426,-46.69971842316977,-0.8777282102130971,0.2962962962962963,0.13940346249279448,960,1280,41.7612260356422,0,0.0,True
10.bmp,91,586.0,986.0,0.6110531803962461,0.7709147771696638,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,980.0,992.0,580.0,592.0,False,229.61061946902655,38.75642878520453,252.0,114.0,255.0,25946.0,143.4469696969697,55.3256631769451,86.16364977205686,1.5573902746810775,0.2962962962962963,0.20722785207201444,960,1280,15.0,0,0.0,True
10.bmp,92,654.0,1136.0,0.6819603753910324,0.8881939014855356,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1130.0,1142.0,648.0,660.0,False,140.64601769911505,26.038745927002978,137.0,102.0,204.0,15893.0,97.3030303030303,37.692322864722414,43.34298739608475,1.1499155292615262,0.32407407407407407,0.10157519269671529,960,1280,81.02468759581859,0,0.0,True
10.bmp,93,932.0,930.0,0.9718456725755996,0.727130570758405,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,924.0,936.0,926.0,938.0,False,153.8495575221239,35.69170381255498,160.0,73.0,213.0,17385.0,83.01515151515152,28.742583983837505,70.83440600697237,2.464441124945531,0.25925925925925924,0.11218480654904121,960,1280,26.92582403567252,0,0.0,True
10.bmp,94,863.0,981.0,0.899895724713243,0.7670054730258014,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,975.0,987.0,857.0,869.0,False,131.41592920353983,31.52656575065521,130.0,71.0,194.0,14850.0,137.96212121212122,67.6494311498212,-6.546192008581386,-0.09676640139195895,0.3055555555555556,0.12442142633356654,960,1280,24.839484696748443,0,0.0,True
10.bmp,95,308.0,1060.0,0.32116788321167883,0.8287724784988272,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1054.0,1066.0,302.0,314.0,False,186.61946902654867,47.10660449797551,185.0,106.0,255.0,21088.0,183.12121212121212,70.46566220540267,3.4982569053365467,0.04964484538780482,0.3333333333333333,0.17606598285010702,960,1280,23.0,0,0.0,True
10.bmp,96,506.0,910.0,0.5276329509906152,0.7114933541829555,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,904.0,916.0,500.0,512.0,False,131.858407079646,62.24926587428469,118.0,46.0,255.0,14900.0,246.62121212121212,15.299797138202718,-114.76280504156611,-7.500936385293793,0.21296296296296297,0.1719753773284793,960,1280,46.010868281309364,0,0.0,True
10.bmp,97,351.0,1182.0,0.3660062565172054,0.9241594996090696,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,1176.0,1188.0,345.0,357.0,False,128.79646017699116,32.87685774340778,128.0,65.0,205.0,14554.0,182.75,68.22815723287519,-53.95353982300884,-0.7907811380403365,0.28703703703703703,0.17591371713975607,960,1280,45.617978911828175,0,0.0,True
10.bmp,98,786.0,1037.0,0.8196037539103233,0.8107896794370602,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1029.0,1045.0,778.0,794.0,False,120.61421319796955,24.136317623901462,113.0,73.0,177.0,23761.0,89.86111111111111,48.66342423242215,30.753102086858433,0.6319551608201146,0.26282051282051283,0.08182526283211242,960,1280,38.01315561749642,0,0.0,True
10.bmp,99,843.0,1237.0,0.8790406673618353,0.9671618451915559,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1229.0,1245.0,835.0,851.0,False,200.49238578680203,41.023036649331395,199.0,130.0,255.0,39497.0,113.98611111111111,53.19935247157677,86.50627467569092,1.6260775866004695,0.27564102564102566,0.10494564707586186,960,1280,52.03844732503075,0,0.0,True
10.bmp,100,298.0,1086.0,0.310740354535975,0.8491008600469117,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1078.0,1094.0,290.0,306.0,False,126.43654822335026,50.04396325368325,112.0,54.0,255.0,24908.0,184.94907407407408,76.15835232443183,-58.51252585072382,-0.7683008372011754,0.30128205128205127,0.20310002335627006,960,1280,14.142135623730951,0,0.0,True
10.bmp,101,447.0,1071.0,0.46611053180396245,0.8373729476153244,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1063.0,1079.0,439.0,455.0,False,174.23350253807106,51.19898768050865,170.0,75.0,255.0,34324.0,150.28240740740742,78.45763698717796,23.951095130663646,0.3052742352484766,0.2564102564102564,0.15012548199925232,960,1280,19.235384061671343,0,0.0,True
10.bmp,102,331.0,1060.0,0.34515119916579773,0.8287724784988272,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1052.0,1068.0,323.0,339.0,False,228.23350253807106,38.07894943758688,250.0,84.0,255.0,44962.0,118.60648148148148,74.48252190347418,109.62702105658958,1.4718489419391512,0.28846153846153844,0.2227291370903923,960,1280,23.0,0,0.0,True
10.bmp,103,205.0,1203.0,0.21376433785192908,0.9405785770132916,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1195.0,1211.0,197.0,213.0,False,165.7005076142132,45.9903614901659,177.0,54.0,226.0,32643.0,118.08796296296296,56.76859006592204,47.61254465125023,0.8387128268635831,0.32051282051282054,0.15670659731802017,960,1280,15.0,0,0.0,True
10.bmp,104,181.0,1086.0,0.18873826903023982,0.8491008600469117,7.0,14.0,153.93804002589985,43.982297150257104,0.5208333333333331,1079.0,1093.0,174.0,188.0,False,103.63758389261746,44.870464533488125,100.0,35.0,246.0,15442.0,178.35,69.37134174538903,-74.71241610738254,-1.0769925192105347,0.296875,0.18198026094797037,960,1280,34.713109915419565,0,0.0,True
10.bmp,105,320.0,1111.0,0.33368091762252344,0.8686473807662236,7.0,14.0,153.93804002589985,43.982297150257104,0.5208333333333331,1104.0,1118.0,313.0,327.0,False,144.8791946308725,62.88040344659387,141.0,44.0,255.0,21587.0,206.80555555555554,60.8768426344189,-61.92636092468305,-1.0172400250217601,0.3046875,0.19045882488788557,960,1280,9.055385138137417,1,0.35318677584732733,False
10.bmp,106,587.0,681.0,0.6120959332638165,0.5324472243940579,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,673.0,689.0,579.0,595.0,False,242.8223350253807,17.86252944012782,253.0,190.0,255.0,47836.0,219.8564814814815,48.725352312634925,22.965853543899215,0.4713327344776015,0.26282051282051283,0.0857688687574739,960,1280,44.9221548904324,0,0.0,True
10.bmp,107,520.0,1001.0,0.5422314911366006,0.7826426896012509,7.0,14.0,153.93804002589985,43.982297150257104,0.5208333333333331,994.0,1008.0,513.0,527.0,False,148.28859060402684,49.849881395995425,159.0,40.0,255.0,22095.0,112.73333333333333,71.20382324316893,35.5552572706935,0.4993447774464002,0.3203125,0.16874340023610532,960,1280,18.788294228055936,0,0.0,True
10.bmp,108,271.0,1104.0,0.28258602711157454,0.8631743549648163,7.0,14.0,153.93804002589985,43.982297150257104,0.5208333333333331,1097.0,1111.0,264.0,278.0,False,109.76510067114094,47.66935746469893,101.0,43.0,231.0,16355.0,190.19444444444446,70.14929295772792,-80.42934377330351,-1.1465453232974028,0.265625,0.1924582100575542,960,1280,14.560219778561036,0,0.0,True
10.bmp,109,214.0,1234.0,0.22314911366006257,0.9648162627052385,7.0,14.0,153.93804002589985,43.982297150257104,0.5208333333333331,1227.0,1241.0,207.0,221.0,False,173.86577181208054,36.05247065752482,175.0,77.0,255.0,25906.0,130.26666666666668,61.356028409784,43.59910514541386,0.7105920359483489,0.328125,0.16378795905211002,960,1280,13.0,0,0.0,True
10.bmp,110,135.0,1230.0,0.14077163712200208,0.9616888193901486,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1222.0,1238.0,127.0,143.0,False,174.62436548223351,47.980548250141844,180.0,67.0,255.0,34401.0,196.25925925925927,39.212117923467176,-21.634893777025752,-0.5517399957648659,0.3141025641025641,0.15126937795121934,960,1280,12.0,1,0.14285714285714285,False
11.bmp,1,194.0,565.0,0.20229405630865485,0.44175136825645034,6.0,12.0,113.09733552923255,37.69911184307752,0.9000000000000005,559.0,571.0,188.0,200.0,False,183.52212389380531,33.553311785459584,178.0,124.0,255.0,20738.0,253.68939393939394,2.3808980218115807,-70.16727004558862,-29.470926265111594,0.3888888888888889,0.15911392413628309,960,1280,19.849433241279208,0,0.0,True
11.bmp,2,125.0,933.0,0.13034410844629823,0.7294761532447225,7.0,14.0,153.93804002589985,43.982297150257104,0.8750000000000004,926.0,940.0,118.0,132.0,False,134.06711409395973,54.76069530906222,130.0,55.0,255.0,19976.0,253.17222222222222,5.122749430569005,-119.10510812826249,-23.250231100022734,0.40625,0.25532327499626833,960,1280,135.4289481610191,0,0.0,True
11.bmp,3,235.0,1012.0,0.24504692387904067,0.7912431587177482,22.0,44.0,1520.53084433746,138.23007675795088,0.8515625,990.0,1034.0,213.0,257.0,False,27.808174027686224,28.575925287318437,15.0,7.0,150.0,42185.0,236.37763466042153,59.54359700888465,-208.56946063273531,-3.5028025028721497,0.36682242990654207,0.29122386625893987,960,1280,86.6083136886985,0,0.0,True
11.bmp,4,329.0,1158.0,0.34306569343065696,0.9053948397185301,17.0,34.0,907.9202768874502,106.81415022205297,0.8365384615384608,1141.0,1175.0,312.0,346.0,False,58.11542730299667,52.558851276059315,36.0,13.0,253.0,52362.0,254.93650793650792,0.2851073801061279,-196.82108063351126,-690.340181862555,0.3630952380952381,0.3264458721144776,960,1280,78.03204469959762,0,0.0,True
11.bmp,5,135.0,1123.0,0.14077163712200208,0.8780297107114934,22.0,44.0,1520.53084433746,138.23007675795088,0.8046875,1101.0,1145.0,113.0,157.0,False,39.48121292023731,43.46452128794088,17.0,8.0,227.0,59893.0,255.0,0.0,-215.5187870797627,-215518787079762.7,0.37149532710280375,0.3208341555453863,960,1280,56.859475903318,0,0.0,True
11.bmp,6,396.0,1198.0,0.4129301355578728,0.9366692728694292,6.0,12.0,113.09733552923255,37.69911184307752,0.8000000000000004,1192.0,1204.0,390.0,402.0,False,116.29203539823008,22.730308570619123,111.0,72.0,161.0,13141.0,42.621212121212125,12.270024019530405,73.67082327701796,6.004130322789006,0.3888888888888889,0.10320012356238949,960,1280,78.03204469959762,0,0.0,True
11.bmp,7,905.0,515.0,0.9436913451511991,0.40265832681782643,6.0,12.0,113.09733552923255,37.69911184307752,0.7750000000000004,509.0,521.0,899.0,911.0,False,122.5575221238938,27.99049713998156,119.0,73.0,193.0,13849.0,245.1969696969697,13.626755874592762,-122.63944757307588,-8.999900541384871,0.3888888888888889,0.20158595874173985,960,1280,26.627053911388696,0,0.0,True
11.bmp,8,788.0,488.0,0.821689259645464,0.3815480844409695,7.0,14.0,153.93804002589985,43.982297150257104,0.7500000000000002,481.0,495.0,781.0,795.0,False,119.59060402684564,59.19845062170961,113.0,40.0,255.0,17819.0,231.7888888888889,40.00347052845525,-112.19828486204325,-2.8047137755768365,0.390625,0.28406096409727394,960,1280,27.459060435491963,0,0.0,True
11.bmp,9,227.0,1175.0,0.23670490093847757,0.9186864738076622,24.0,48.0,1809.5573684677208,150.79644737231007,0.7430555555555539,1151.0,1199.0,203.0,251.0,False,24.86670384829894,27.906316286625945,12.0,7.0,165.0,44586.0,254.34037328094303,2.4812777655586724,-229.4736694326441,-92.48205606714266,0.3618421052631579,0.27670959609099494,960,1280,103.40696301506973,0,0.0,True
11.bmp,10,179.0,552.0,0.18665276329509906,0.43158717748240816,6.0,12.0,113.09733552923255,37.69911184307752,0.7000000000000003,546.0,558.0,173.0,185.0,False,104.29203539823008,28.43613599577883,102.0,57.0,185.0,11785.0,227.00757575757575,23.96635780097303,-122.71554035934567,-5.120324972965159,0.4074074074074074,0.2223358817102285,960,1280,15.652475842498529,0,0.0,True
11.bmp,11,286.0,690.0,0.29822732012513037,0.5394839718530101,7.0,14.0,153.93804002589985,43.982297150257104,0.6875000000000001,683.0,697.0,279.0,293.0,False,192.33557046979865,36.53381457259698,189.0,88.0,255.0,28658.0,223.04444444444445,38.34142265693886,-30.708873974645797,-0.8009320428564598,0.3046875,0.13670136495355306,960,1280,20.12461179749811,0,0.0,True
11.bmp,12,286.0,247.0,0.29822732012513037,0.1931196247068022,23.0,46.0,1661.9025137490005,144.51326206513048,0.6764705882352926,224.0,270.0,263.0,309.0,False,30.88142770719903,37.20168506866783,14.0,7.0,233.0,51047.0,207.03487124463518,89.4594662492062,-176.15344353743615,-1.9690866816344017,0.3177570093457944,0.2620025698968181,960,1280,69.33974329343886,0,0.0,True
11.bmp,13,254.0,332.0,0.264859228362878,0.2595777951524629,6.0,12.0,113.09733552923255,37.69911184307752,0.6750000000000003,326.0,338.0,248.0,260.0,False,74.77876106194691,34.64069286265585,67.0,32.0,210.0,8450.0,231.4469696969697,31.924939048360077,-156.66820863502278,-4.907392568477452,0.39814814814814814,0.2937309816199839,960,1280,18.110770276274835,0,0.0,True
11.bmp,14,538.0,199.0,0.5610010427528676,0.15559030492572323,6.0,12.0,113.09733552923255,37.69911184307752,0.6750000000000003,193.0,205.0,532.0,544.0,False,187.92920353982302,34.54757315456581,186.0,131.0,255.0,21236.0,244.08333333333334,20.792277728313298,-56.15412979351032,-2.7007204562798486,0.39814814814814814,0.14571937215465247,960,1280,94.5568612000208,0,0.0,True
11.bmp,15,812.0,28.0,0.8467153284671532,0.0218921032056294,24.0,48.0,1809.5573684677208,150.79644737231007,0.6666666666666653,4.0,52.0,788.0,836.0,False,27.455660903513664,35.18800375046895,12.0,5.0,219.0,49228.0,196.09252669039145,99.4489132066369,-168.6368657868778,-1.6957135110816055,0.3048245614035088,0.22994009836101467,960,1280,224.0089283934906,0,0.0,True
11.bmp,16,174.0,588.0,0.18143899895724713,0.45973416731821737,7.0,14.0,153.93804002589985,43.982297150257104,0.6458333333333334,581.0,595.0,167.0,181.0,False,213.1208053691275,37.7118913387365,221.0,112.0,255.0,31755.0,254.57222222222222,1.069945769942236,-41.45141685309471,-38.741605432295735,0.34375,0.09610217125998591,960,1280,30.364452901377952,0,0.0,True
11.bmp,17,280.0,938.0,0.291970802919708,0.7333854573885848,8.0,16.0,201.06192982974676,50.26548245743669,0.6458333333333334,930.0,946.0,272.0,288.0,False,89.22842639593908,54.72778601860658,75.0,26.0,249.0,17578.0,250.97685185185185,11.230514866346837,-161.74842545591275,-14.402583263621406,0.36538461538461536,0.3193666644087521,960,1280,81.61494961096282,0,0.0,True
11.bmp,18,227.0,376.0,0.23670490093847757,0.2939796716184519,9.0,18.0,254.46900494077323,56.548667764616276,0.642857142857143,367.0,385.0,218.0,236.0,False,103.1699604743083,61.94584182147151,81.0,38.0,255.0,26102.0,216.0376712328767,67.05800457915883,-112.8677107585684,-1.6831355401476595,0.27906976744186046,0.24013639947191157,960,1280,31.064449134018133,0,0.0,True
11.bmp,19,134.0,496.0,0.1397288842544317,0.38780297107114936,6.0,12.0,113.09733552923255,37.69911184307752,0.6250000000000002,490.0,502.0,128.0,140.0,False,107.7433628318584,34.39689705110708,107.0,51.0,210.0,12175.0,191.42424242424244,55.27810147982615,-83.68087959238403,-1.513816092669572,0.3611111111111111,0.17544265590164848,960,1280,23.021728866442675,0,0.0,True
11.bmp,20,176.0,663.0,0.1835245046923879,0.5183737294761532,6.0,12.0,113.09733552923255,37.69911184307752,0.6250000000000002,657.0,669.0,170.0,182.0,False,144.76991150442478,66.71495418855918,128.0,45.0,255.0,16359.0,213.06060606060606,62.576832480312184,-68.29069455618128,-1.0913095445932917,0.3425925925925926,0.24976827606568758,960,1280,15.811388300841896,0,0.0,True
11.bmp,21,932.0,243.0,0.9718456725755996,0.18999218139171228,6.0,12.0,113.09733552923255,37.69911184307752,0.6250000000000002,237.0,249.0,926.0,938.0,False,163.06194690265488,22.317215540562096,163.0,113.0,214.0,18426.0,121.68939393939394,56.94882505715343,41.372552963260944,0.7264865064685535,0.4074074074074074,0.11077015964203303,960,1280,22.47220505424423,0,0.0,True
11.bmp,22,780.0,1249.0,0.8133472367049009,0.9765441751368257,6.0,12.0,113.09733552923255,37.69911184307752,0.6250000000000002,1243.0,1255.0,774.0,786.0,False,139.56637168141592,28.158488277188162,148.0,79.0,186.0,15771.0,130.42424242424244,12.169958798342405,9.14212925717348,0.7512046185742158,0.35185185185185186,0.07140012321110295,960,1280,23.769728648009426,0,0.0,True
11.bmp,23,15.0,38.0,0.01564129301355579,0.029710711493354185,6.0,12.0,113.09733552923255,37.69911184307752,0.6250000000000002,32.0,44.0,9.0,21.0,False,103.85840707964601,25.609686793078822,105.0,51.0,165.0,11736.0,230.65151515151516,23.759522763446665,-126.79310807186914,-5.336517460145762,0.42592592592592593,0.18134296807140285,960,1280,113.64858116140297,0,0.0,True
11.bmp,24,570.0,704.0,0.59436913451512,0.5504300234558248,6.0,12.0,113.09733552923255,37.69911184307752,0.6250000000000002,698.0,710.0,564.0,576.0,False,61.07964601769911,17.994660758233262,62.0,22.0,98.0,6902.0,21.25,8.079505497919355,39.82964601769911,4.929713338019408,0.35185185185185186,0.06701765816966383,960,1280,73.00684899377592,0,0.0,True
11.bmp,25,276.0,446.0,0.28779979144942647,0.3487099296325254,7.0,14.0,153.93804002589985,43.982297150257104,0.625,439.0,453.0,269.0,283.0,False,171.60402684563758,59.509044915353286,180.0,46.0,255.0,25569.0,184.7722222222222,79.4407417552057,-13.168195376584634,-0.1657612339164943,0.328125,0.24345606888071886,960,1280,19.209372712298546,0,0.0,True
11.bmp,26,234.0,426.0,0.2440041710114703,0.33307271305707586,8.0,16.0,201.06192982974676,50.26548245743669,0.625,418.0,434.0,226.0,242.0,False,176.5989847715736,56.88903259351634,180.0,54.0,255.0,34790.0,233.84722222222223,43.11601266164934,-57.24823745064862,-1.3277720715943713,0.2948717948717949,0.17843379942621335,960,1280,13.601470508735444,1,0.09323529941763707,False
